colonie_id;secteur_nom_en;secteur_nom_fr;colonie_nom_en;colonie_nom_fr;etang;gestion;sousunite_nom_en;sousunite_nom_fr;subreg_id;latitude;longitude
211;RADE DE CHERBOURG;RADE DE CHERBOURG;Fort de l'Ouest;Fort de l'Ouest;;;Colonies naturelles;Colonies naturelles;4;49.674272;-1.647719
212;RADE DE CHERBOURG;RADE DE CHERBOURG;Ville de Cherbourg-Octeville;Ville de Cherbourg-Octeville;;; ; ;4;49.637692;-1.631098
213;REGION DES ABERS;REGION DES ABERS;aber Benoît;aber Benoît;;; ; ;2;48.5680726;-4.594874
214;COTE D'OPALE;CÔTE D'OPALE;Calais;Calais;;; ; ;4;50.948407;1.853185
215;RADE DE BREST;RADE DE BREST;Brest_032;Brest_032;;; ; ;2;48.37792318;-4.478969
217;RADE DE BREST;RADE DE BREST;Brest_2372;Brest_2372;;; ; ;2;48.385387;-4.460385
218;COTE DU GOELO;COTE DU GOELO;10m SE de l'Île Vierge;10m SE de l'Île Vierge;;; ; ;2;48.863436;-3.0537503
219;COTE DU GOELO;COTE DU GOELO;Men ar Gouilh;Men ar Gouilh;;; ; ;2;48.847117;-3.015208
220;COTE DU GOELO;COTE DU GOELO;Roch ar C'hroueier;Roch ar C'hroueier;;; ; ;2;48.825336;-3.03721498
221;COTE DU GOELO;COTE DU GOELO;12m ouest port de Guerzido;12m ouest port de Guerzido;;; ; ;2;48.8362222;-3.000801409
222;COTE DU GOELO;COTE DU GOELO;Ar Wezenn;Ar Wezenn;;; ; ;2;48.8526688;-2.9801301
223;COTE DU GOELO;COTE DU GOELO;caillou entre les Agneaux et les trois îles;caillou entre les Agneaux et les Trois îles;;; ; ;2;48.834869;-3.044579
225;COTE DU GOELO;COTE DU GOELO;Ilot au NO de l'Ile O des trois îles;Ilot au NO de l'Ile O des Trois îles;;; ; ;2;48.84662854;-3.030553618
226;COTE DU GOELO;COTE DU GOELO;Ilot au SO de Roc'h ar musig;Ilot au SO de Roc'h ar Musig;;; ; ;2;48.846433;-3.02600395
227;COTE DU GOELO;COTE DU GOELO;Rocher a 9m au SO de Modez;Rocher a 9m au SO de Modez;;; ; ;2;48.859738;-3.04814355
228;COTE DU GOELO;COTE DU GOELO;Ile a l'ouest de la côte 13m au NO de la pointe SO de Modez;Ile a l'ouest de la côte 13m au NO de la pointe SO de Modez;;; ; ;2;48.8612356;-3.0468876
229;COTE DU GOELO;COTE DU GOELO;Roc'h Kaer;Roc'h Kaer;;; ; ;2;48.8650178;-3.02498789
230;ARCHIPEL DE GLENAN;ARCHIPEL DE GLENAN;Ar Prizon;Ar Prizon;;;Colonies urbaines;Colonies urbaines;3;47.7291413143;-3.99972670715
231;ARCHIPEL DE GLENAN;ARCHIPEL DE GLENAN;Ar Fort;Ar Fort;;;Colonies urbaines;Colonies urbaines;3;47.7167245547;-3.99358283808
232;ARCHIPEL DE GLENAN;ARCHIPEL DE GLENAN;Brilineg;Brilineg;;;Colonies urbaines;Colonies urbaines;3;47.7038241131;-3.97954078855
233;ARCHIPEL DE GLENAN;ARCHIPEL DE GLENAN;Enezenn an Draeneg;Enezenn an Draeneg;;;Colonies urbaines;Colonies urbaines;3;47.7173340233;-4.00991125501
234;ARCHIPEL DE GLENAN;ARCHIPEL DE GLENAN;Krugenn;Krugenn;;;Colonies urbaines;Colonies urbaines;3;47.7095730377;-4.01714691165
235;ARCHIPEL DE GLENAN;ARCHIPEL DE GLENAN;Enez Kignenek;Enez Kignenek;;;Colonies urbaines;Colonies urbaines;3;47.7091302854;-4.01388128623
236;ARCHIPEL DE GLENAN;ARCHIPEL DE GLENAN;Kastell Kignenek;Kastell Kignenek;;;Colonies urbaines;Colonies urbaines;3;47.7074480872;-4.03383020073
237;ARCHIPEL DE GLENAN;ARCHIPEL DE GLENAN;Roc'h ar C'haor;Roc'h ar C'haor;;;Colonies urbaines;Colonies urbaines;3;47.7244342518;-4.01159195235
238;ARCHIPEL DE GLENAN;ARCHIPEL DE GLENAN;Kastell Braz;Kastell Braz;;;Colonies urbaines;Colonies urbaines;3;47.724797341;-4.03383020073
239;ARCHIPEL DE GLENAN;ARCHIPEL DE GLENAN;Enezenn Geotek;Enezenn Geotek;;;Colonies urbaines;Colonies urbaines;3;47.7128064234;-3.96604094716
240;ARCHIPEL DE GLENAN;ARCHIPEL DE GLENAN;Klud ar Yer;Klud ar Yer;;;Colonies urbaines;Colonies urbaines;3;47.7092535851;-3.95082330283
241;ARCHIPEL DE GLENAN;ARCHIPEL DE GLENAN;Karreg Meilh Koz;Karreg Meilh Koz;;;Colonies urbaines;Colonies urbaines;3;47.7275775799;-4.00604325368
242;ARCHIPEL DE GLENAN;ARCHIPEL DE GLENAN;Ar Buked;Ar Buked;;;Colonies urbaines;Colonies urbaines;3;47.7300134659;-3.99855092875
243;ARCHIPEL DE GLENAN;ARCHIPEL DE GLENAN;An Draeneg Gevred;An Draeneg Gevred;;;Colonies urbaines;Colonies urbaines;3;47.7155940256;-4.00511050527
244;ARCHIPEL DE HOUAT;ARCHIPEL DE HOUAT;Er Valant;Er Valant;;;Colonies urbaines;Colonies urbaines;3;47.3566560746;-2.970416749
245;ARCHIPEL DE HOUAT;ARCHIPEL DE HOUAT;Er Valueg;Er Valueg;;;Colonies urbaines;Colonies urbaines;3;47.4116498821;-3.015554218
246;ARCHIPEL DE MOLENE;ARCHIPEL DE MOLENE;Balaneg;Balaneg;;; ; ;2;48.4175384257;-4.98290592094
247;ARCHIPEL DE MOLENE;ARCHIPEL DE MOLENE;Ar Staon Vras;Ar Staon Vras;;; ; ;2;48.4179653364;-5.02025481022
248;ARCHIPEL DE MOLENE;ARCHIPEL DE MOLENE;Ledenez Vihan Kemenez;Ledenez Vihan Kemenez;;; ; ;2;48.4179653364;-5.02025481022
249;ARCHIPEL DE MOLENE;ARCHIPEL DE MOLENE;Ledenez vras Balaneg;Ledenez vras Balaneg;;; ; ;2;48.4179653364;-5.02025481022
250;RANCE FLUVIALE;RANCE FLUVIALE;Garel;Garel;;; ; ;2;48.574236;-1.99728
251;COTE DU GOELO;COTE DU GOELO;îlot le plus loin du moulin à marée;îlot le plus loin du moulin à marée;;; ; ;2;48.8466648;-3.01172068
252;REGION DES ABERS;REGION DES ABERS;Enez Terc'h;Enez Terc'h;;; ; ;2;48.60509;-4.567125
253;BAIE DE MORLAIX;BAIE DE MORLAIX;Ar Geotennou/île Blanche;Ar Geotennou/île Blanche;;; ; ;2;48.8495259;-3.01827178
254;BAIE DE MORLAIX;BAIE DE MORLAIX;Ar C'haro/Le Cerf;Ar C'haro/Le Cerf;;; ; ;2;48.694642;-3.9127
255;COTE DU GOELO;COTE DU GOELO;Roc'h Drainsec ouest;Roc'h Drainsec ouest;;; ; ;2;48.8495259;-3.01827178
256;REGION DES ABERS;REGION DES ABERS;pontons entre Stellac'h et Porz ar Villi;pontons entre Stellac'h et Porz ar Villi;;; ; ;2;48.56807;-4.59487
257;GROIX;GROIX;Beg Melen-Pen Men;Beg Melen-Pen Men;;; ; ;3;48.65527;-3.503906
259;BAIE DE QUIBERON;BAIE DE QUIBERON;Meaban;Meaban;;; ; ;3;47.5289;-2.9461897
260;SEIN ET CHAUSSEE;SEIN ET CHAUSSEE;SEIN ET CHAUSSEE;SEIN ET CHAUSSEE;;; ; ;2;47.5289;-4.9461897
261;BOULOGNE-SUR-MER;BOULOGNE-SUR-MER;BOULOGNE-SUR-MER;BOULOGNE-SUR-MER;;; ; ;4;50.7237;1.55947
262;TREGOR NORD;TREGOR NORD;Tomé;Tomé;;; ; ;2;48.8407;-3.33491
263;BAIE DU MONT-SAINT-MICHEL;BAIE DU MONT-SAINT-MICHEL;Mont Saint-Michel;Mont Saint-Michel;;;Colonies naturelles;Colonies naturelles;4;48.636315;-1.511461
264;CALVADOS CÔTE DE NACRE;CALVADOS CÔTE DE NACRE;Longues - Port-en-Bessin;Longues - Port-en-Bessin;;;Colonies naturelles;Colonies naturelles;4;49.347391;-0.713606
265;CALVADOS CÔTE DE NACRE;CALVADOS CÔTE DE NACRE;Merville - Franceville Gros Banc;Merville - Franceville Gros Banc;;;Colonies naturelles;Colonies naturelles;4;49.276856;-0.218974
266;CALVADOS CÔTE DE NACRE;CALVADOS CÔTE DE NACRE;Graye-sur-Mer Château;Graye-sur-Mer Château;;;Colonies urbaines;Colonies urbaines;4;49.330305;-0.470432
267;CALVADOS CÔTE DE NACRE;CALVADOS CÔTE DE NACRE;Port-en-Bessin;Port-en-Bessin;;;Colonies urbaines;Colonies urbaines;4;49.37747;-0.75581
268;CALVADOS CÖTE FLEURIE;CALVADOS CÖTE FLEURIE;Ville de Deauville;Ville de Deauville;;;"Colonies urbaines	";"Colonies urbaines	";4;49.361354;0.064894
269;CALVADOS CÖTE FLEURIE;CALVADOS CÖTE FLEURIE;Ville de trouville;Ville de Trouville ;;;"Colonies urbaines	";"Colonies urbaines	";4;49.380096;0.091788
270;CÔTE EST-COTENTIN;CÔTE EST-COTENTIN;Saint-Vaast-la-Hougue;Saint-Vaast-la-Hougue;;;Colonies urbaines;Colonies urbaines;4;49.588144;-1.268436
271;CÔTE OUEST COTENTIN;CÔTE OUEST COTENTIN;Falaises de Flamanville;Falaises de Flamanville;;;Colonies naturelles;Colonies naturelles;4;49.519769;-1.88175
272;CÔTE OUEST COTENTIN;CÔTE OUEST COTENTIN;Geffosses;Geffosses;;;Colonies naturelles;Colonies naturelles;4;49.13992;-1.585588
273;CÔTE OUEST COTENTIN;CÔTE OUEST COTENTIN;Saint-Germain-sur-Ay;Saint-Germain-sur-Ay;;;Colonies naturelles;Colonies naturelles;4;49.230813;-1.601669
274;CÔTE OUEST COTENTIN;CÔTE OUEST COTENTIN;Granville;Granville;;;Colonies urbaines;Colonies urbaines;4;48.837704;-1.59732
275;ESTUAIRE SEINE;ESTUAIRE SEINE;Banc herbeux;Banc herbeux;;;Colonies naturelles;Colonies naturelles;4;49.440441;0.33317
276;ESTUAIRE SEINE;ESTUAIRE SEINE;Falaise rive droite Seine;Falaise rive droite Seine;;; ; ;4;49.497897;0.366251
277;ESTUAIRE SEINE;ESTUAIRE SEINE;Marais du hode;Marais du Hode;;;Colonies naturelles;Colonies naturelles;4;49.455694;0.234098
278;ESTUAIRE SEINE;ESTUAIRE SEINE;Marais du îlot du Ratier;Marais du îlot du Ratier;;;Colonies naturelles;Colonies naturelles;4;49.429497;0.134564
279;ESTUAIRE SEINE;ESTUAIRE SEINE;Tancarville;Tancarville;;;Colonies naturelles;Colonies naturelles;4;49.489619;0.468057
280;FALAISE DU BESSIN ORIENTAL;FALAISE DU BESSIN ORIENTAL;Arromanche ponton;Arromanche ponton;;; ; ;4;49.396075;-0.626981
281;FALAISE DU BESSIN ORIENTAL;FALAISE DU BESSIN ORIENTAL;Arromanche-Longues/Cap Manvieux;Arromanche-Longues/Cap Manvieux;;; ; ;4;49.34627;-0.651858
282;LA HAGUE;LA HAGUE;Jobourg usine AREVA;Jobourg usine AREVA;;;Colonies urbaines;Colonies urbaines;4;49.678489;-1.880183
283;LA HAGUE;LA HAGUE;Esquina;Esquina;;;Colonies naturelles;Colonies naturelles;4;49.718288;-1.86417
284;LA HAGUE;LA HAGUE;Greniquet;Greniquet;;;Colonies naturelles;Colonies naturelles;4;49.705936;-1.955651
285;LA HAGUE;LA HAGUE;Jobourg sud & Herqueville;Jobourg sud & Herqueville;;;Colonies naturelles;Colonies naturelles;4;49.666396;-1.917108
286;LA HAGUE;LA HAGUE;Les Bréquets;Les Bréquets;;;Colonies naturelles;Colonies naturelles;4;49.664882;-1.92392
287;LA HAGUE;LA HAGUE;Nez de Jobourg nord;Nez de Jobourg nord;;;Colonies naturelles;Colonies naturelles;4;49.705936;-1.955651
288;PAYS DE CAUX;PAYS DE CAUX;Port d'Antifer;Port d'Antifer;;;Colonies naturelles;Colonies naturelles;4;49.659492;0.153295
289;PAYS DE CAUX;PAYS DE CAUX;Bénouville-Etretat;Bénouville-Etretat;;;Colonies naturelles;Colonies naturelles;4;49.718775;0.221298
290;PAYS DE CAUX;PAYS DE CAUX;Cauville-en-mer - Octeville-sur-mer;Cauville-en-mer - Octeville-sur-mer;;; ; ;4;49.5784;0.102577
291;PAYS DE CAUX;PAYS DE CAUX;Etretat;Etretat;;;Colonies urbaines;Colonies urbaines;4;49.7064;0.2
293;PAYS DE CAUX;PAYS DE CAUX;Ville du Tréport;Ville du Tréport;;;Colonies urbaines;Colonies urbaines;4;50.055399;1.376707
294;PAYS DE CAUX;PAYS DE CAUX;Yport;Yport;;;Colonies urbaines;Colonies urbaines;4;49.7378;0.316667
295;ARCHIPEL DE MOLENE;ARCHIPEL DE MOLENE;Enez Kreiz;Enez Kreiz;;; ; ;2;48.423826892;-5.01537403292
296;ARCHIPEL DE MOLENE;ARCHIPEL DE MOLENE;Ledenez Balaneg;Ledenez Balaneg;;; ; ;2;48.41846044;-4.97724312
297;ARCHIPEL DE MOLENE;ARCHIPEL DE MOLENE;Kervouroc et annexes;Kervouroc et annexes;;; ; ;2;48.31901249;-4.878567
298;ARCHIPEL DE MOLENE;ARCHIPEL DE MOLENE;Kareg ar zaos;Kareg ar zaos;;; ; ;2;48.43117127;-5.008869095
299;ARCHIPEL DE MOLENE;ARCHIPEL DE MOLENE;Brelimou;Brelimou;;; ; ;2;48.43117127;-5.008869095
300;ARCHIPEL DE MOLENE;ARCHIPEL DE MOLENE;Kareg Isidor;Kareg Isidor;;; ; ;2;48.41814853;-4.974901313
301;ARCHIPEL DE MOLENE;ARCHIPEL DE MOLENE;Trielen;Trielen;;; ; ;2;48.37277416;-4.937319636
302;ARCHIPEL DE MOLENE;ARCHIPEL DE MOLENE;Morgoal;Morgoal;;; ; ;2;48.3713188;-4.880829
303;ARCHIPEL DE MOLENE;ARCHIPEL DE MOLENE;Le Cromic;Le Cromic;;; ; ;2;48.3709682;-4.8837938
305;ARCHIPEL DE MOLENE;ARCHIPEL DE MOLENE;Ledenez vihan;Ledenez vihan;;; ; ;2;48.40533277;-4.945738634
306;ARCHIPEL DE MOLENE;ARCHIPEL DE MOLENE;Loedoc;Loedoc;;; ; ;2;48.43743367;-5.016092253
307;ARCHIPEL DE MOLENE;ARCHIPEL DE MOLENE;Ledenez vraz;Ledenez vraz;;; ; ;2;48.40021791;-4.950382445
308;ARCHIPEL DE MOLENE;ARCHIPEL DE MOLENE;Ledenez Kemenez;Ledenez Kemenez;;; ; ;2;48.38122032;-4.898758828
309;ARCHIPEL DES SEPT-ILES;ARCHIPEL DES SEPT-ILES;Rnn Sept-Iles;Rnn Sept-Iles;;;Ile aux Moines;Ile aux Moines;2;48.87891;-3.491174
310;ARCHIPEL DES SEPT-ILES;ARCHIPEL DES SEPT-ILES;RNN des Sept-Îles;RNN des Sept-Îles;;;Ile Bono;Ile Bono;2;-3.482209;48.882854
311;ARCHIPEL DES SEPT-ILES;ARCHIPEL DES SEPT-ILES;RNN des Sept-Îles;RNN des Sept-Îles;;;Ile Malban;Ile Malban;2;48.87891;-3.464062
312;ARCHIPEL DES SEPT-ILES;ARCHIPEL DES SEPT-ILES;RNN des Sept-Îles;RNN des Sept-Îles;;;Ile Plate;Ile Plate;2;48.883162;-3.499014
313;ARCHIPEL DES SEPT-ILES;ARCHIPEL DES SEPT-ILES;RNN des Sept-Îles;RNN des Sept-Îles;;;Ile Rouzic;Ile Rouzic;2;48.899144;-3.437433
314;ARCHIPEL DE MOLENE;ARCHIPEL DE MOLENE;Enez Morgaol;Enez Morgaol;;; ; ;2;48.38122032;-4.898758828
316;ARCHIPEL DES SEPT-ILES;ARCHIPEL DES SEPT-ILES;RNN des Sept-Îles;RNN des Sept-Îles;;;Les Mottes;Les Mottes;2;48.880219;-3.497856
317;BAIE DE DOUARNENEZ;BAIE DE DOUARNENEZ;Trez Beleg_a_Douarnenez;Trez Beleg_a_Douarnenez;;; ; ;2;48.15286002;-4.272994978
318;BAIE DE GOULVEN;BAIE DE GOULVEN;Trez Mean Melen;Mean Melen;;; ; ;2;48.65498571;-4.268143296
319;BAIE DE GOULVEN;BAIE DE GOULVEN;Gaouloc;Gaouloc;;; ; ;2;48.67182455;-4.292920735
320;BAIE DE MORLAIX;BAIE DE MORLAIX;Ar Beg Lemm;Ar Beg Lemm;;; ; ;2;48.69327;-3.88556
321;BAIE DE MORLAIX;BAIE DE MORLAIX;Ar C'hlaz;Ar C'hlaz;;; ; ;2;48.70285;-3.90964
322;BAIE DE MORLAIX;BAIE DE MORLAIX;Roc'h velen;Roc'h velen;;; ; ;2;48.70201;-3.85559
323;BAIE DE MORLAIX;BAIE DE MORLAIX;Toullig Arc'han;Toullig Arc'han;;; ; ;2;48.70109;-3.90896
324;BAIE DE MORLAIX;BAIE DE MORLAIX;Ar Vezou;Ar Vezou;;; ; ;2;48.70608;-3.90388
325;BAIE DE MORLAIX;BAIE DE MORLAIX;Enez an Trez;Enez an Trez;;; ; ;2;48.68151;-3.88428
326;BAIE DE MORLAIX;BAIE DE MORLAIX;Ile Noire;Ile Noire;;; ; ;2;48.67259;-3.87545
327;BAIE DE MORLAIX;BAIE DE MORLAIX;Le Chateau du Taureau;Le Chateau du Taureau;;; ; ;2;48.67578;-3.88434
328;BAIE DE MORLAIX;BAIE DE MORLAIX;Enez Louet;Enez Louet;;; ; ;2;48.67344;-3.88864
329;BAIE DE MORLAIX;BAIE DE MORLAIX;Gouesles;Gouesles;;; ; ;2;48.69528;-3.88803
330;BAIE DE MORLAIX;BAIE DE MORLAIX;Kastell ar C'hlaz;Kastell ar C'hlaz;;; ; ;2;48.69971;-3.90708
331;BAIE DE MORLAIX;BAIE DE MORLAIX;Ar C'hlaz Koz;Ar C'hlaz Koz;;; ; ;2;48.7039;-3.9116
332;BAIE DE SAINT-BRIEUC;BAIE DE SAINT-BRIEUC;Langueux;Langueux;;; ; ;2;48.50270988;-2.70944782
333;BAIE DE SAINT-BRIEUC;BAIE DE SAINT-BRIEUC;Pléneuf-Val-André;Pléneuf-Val-André;;; ; ;2;48.5850279;-2.531385743
334;BAIE DE SAINT-BRIEUC;BAIE DE SAINT-BRIEUC;BAIE DE SAINT-BRIEUC;BAIE DE SAINT-BRIEUC;;; ; ;2;48.51054624;-2.760786544
335;CAP SIZUN;CAP SIZUN;Douarnenez;Douarnenez;;; ; ;2;48.08152364;-4.300371249
336;CAP SIZUN;CAP SIZUN;Bae an Anaon à Anse du Loc'h;Bae an Anaon à Anse du Loc'h;;; ; ;2;48.0266651;-4.68059446
337;CAP SIZUN;CAP SIZUN;Beg Lesveen à Beg Ker Riwall;Beg Lesveen à Beg Ker Riwall;;; ; ;2;48.07945022;-4.561812258
338;CAP SIZUN;CAP SIZUN;Beg Penn C'harn à Bae an Anaon;Beg Penn C'harn à Bae an Anaon;;; ; ;2;48.04108229;-4.728924225
339;CAP SIZUN;CAP SIZUN;Douarnenez à Beg Ker Riwall;Douarnenez à Beg Ker Riwall;;; ; ;2;48.09204456;-4.47930157
340;CAP SIZUN;CAP SIZUN;Goulien-Réserve du Cap Sizun;Goulien-Réserve du Cap Sizun;;; ; ;2;48.07348501;-4.610310222
341;CAP SIZUN;CAP SIZUN;Ile Tristan;Ile Tristan;;; ; ;2;48.10156953;-4.337133746
342;CÔTE DE GRANITE ROSE;CÔTE DE GRANITE ROSE;CÔTE DE GRANITE ROSE;CÔTE DE GRANITE ROSE;;; ; ;2;48.7699719;-3.560975521
343;ERQUY ET FREHEL;ERQUY ET FREHEL;Crique nord-ouest;Crique nord-ouest;;; ; ;2;48.6879979;-2.318278843
344;ERQUY ET FREHEL;ERQUY ET FREHEL;Grande Fauconnière;Grande Fauconnière;;; ; ;2;48.68562501;-2.315085647
345;ERQUY ET FREHEL;ERQUY ET FREHEL;La Banche;La Banche;;; ; ;2;48.68105968;-2.327823768
346;ERQUY ET FREHEL;ERQUY ET FREHEL;Petite Fauconnière;Petite Fauconnière;;; ; ;2;48.68573735;-2.315639917
347;GRANDE RADE DE SAINT-MALO;GRANDE RADE DE SAINT-MALO;Bizeux;Bizeux;;; ; ;2;48.62788078;-2.026645389
348;GRANDE RADE DE SAINT-MALO;GRANDE RADE DE SAINT-MALO;Dinard;Dinard;;; ; ;2;48.62322976;-2.053587277
349;GRANDE RADE DE SAINT-MALO;GRANDE RADE DE SAINT-MALO;Île de Harbour;Île de Harbour;;; ; ;2;48.65300206;-2.069404313
350;GRANDE RADE DE SAINT-MALO;GRANDE RADE DE SAINT-MALO;La Bigne;La Bigne;;; ; ;2;48.69421014;-1.982513789
351;GRANDE RADE DE SAINT-MALO;GRANDE RADE DE SAINT-MALO;La Grande Conchée;La Grande Conchée;;; ; ;2;48.68377615;-2.44211442
352;GRANDE RADE DE SAINT-MALO;GRANDE RADE DE SAINT-MALO;La Petite Conchée;La Petite Conchée;;; ; ;2;48.68028271;-2.058635771
353;GRANDE RADE DE SAINT-MALO;GRANDE RADE DE SAINT-MALO;Le Benetin;Le Benetin;;; ; ;2;48.69060092;-1.970363024
354;GRANDE RADE DE SAINT-MALO;GRANDE RADE DE SAINT-MALO;Le Grand et le Petit Davier;Le Grand et le Petit Davier;;; ; ;2;48.67613806;-1.99595294
355;GRANDE RADE DE SAINT-MALO;GRANDE RADE DE SAINT-MALO;Le Haumet;Le Haumet;;; ; ;2;48.6536611;-2.090533396
356;GRANDE RADE DE SAINT-MALO;GRANDE RADE DE SAINT-MALO;Les Haies de la de la Conchée;Les Haies de la Conchée;;; ; ;2;48.68780407;-2.046690952
357;GRANDE RADE DE SAINT-MALO;GRANDE RADE DE SAINT-MALO;retenue de la rance - ducs d'albe;retenue de la rance - ducs d'Albe;;; ; ;2;48.6180881;-2.028459434
358;GRANDE RADE DE SAINT-MALO;GRANDE RADE DE SAINT-MALO;ville de Saint-Malo;ville de Saint-Malo;;; ; ;2;48.64963077;-1.968184435
359;ILE DE BATZ;ILE DE BATZ;Enez Piged;Enez Piged;;; ; ;2;48.732884;-3.97036843
360;ILE DE BATZ;ILE DE BATZ;An Aered Vraz;An Aered Vraz;;; ; ;2;48.72084528;-4.036092792
361;ILE DE BATZ;ILE DE BATZ;An Touilh Côte;An Touilh Côte;;; ; ;2;48.72039775;-4.042980888
362;ILE DE BATZ;ILE DE BATZ;Anse du pouldu Santec roche côte 15;Anse du Pouldu Santec roche côte 15;;; ; ;2;48.71507866;-4.02688967
363;ILE DE BATZ;ILE DE BATZ;Ar Buzog;Ar Buzog;;; ; ;2;48.71094803;-4.064063316
364;ILE DE BATZ;ILE DE BATZ;Ar C'heol Vihan;Ar C'heol Vihan;;; ; ;2;48.71602683;-4.04797862
365;ILE DE BATZ;ILE DE BATZ;Ar C'heol Vraz;Ar C'heol Vraz;;; ; ;2;48.71584043;-4.049092352
366;ILE DE BATZ;ILE DE BATZ;Ar Vin Gam;Ar Vin Gam;;; ; ;2;48.70875796;-4.075258244
367;ILE DE BATZ;ILE DE BATZ;Ar Vuoc'h;Ar Vuoc'h;;; ; ;2;48.72179024;-4.037840381
368;ILE DE BATZ;ILE DE BATZ;Ar Wiz Koz;Ar Wiz Koz;;; ; ;2;48.72137338;-4.045748357
369;ILE DE BATZ;ILE DE BATZ;Azkeiz;Azkeiz;;; ; ;2;48.7308135;-4.022547274
370;ILE DE BATZ;ILE DE BATZ;Beg Seac'h-Pointe W Batz;Beg Seac'h-Pointe W Batz;;; ; ;2;48.74564006;-4.039665437
371;ILE DE BATZ;ILE DE BATZ;Centre H;Centre H;;; ; ;2;48.7228789;-4.006522464
372;ILE DE BATZ;ILE DE BATZ;Côte 8 près de roche St Jean sur la plage CHM;Côte 8 près de roche St Jean sur la plage CHM;;; ; ;2;48.72025955;-4.01265329
373;ILE DE BATZ;ILE DE BATZ;Côte île de Batz face à E. Denved;Côte île de Batz face à E. Denved;;; ; ;2;48.7407487;-4.000284585
374;ILE DE BATZ;ILE DE BATZ;Enez An N'ein;Enez An N'ein;;; ; ;2;48.74134171;-4.009686748
375;ILE DE BATZ;ILE DE BATZ;Enez Ar Prad;Enez Ar Prad;;; ; ;2;48.75361006;-4.028209139
376;ILE DE BATZ;ILE DE BATZ;Enez Denved;Enez Denved;;; ; ;2;48.73970452;-4.001368907
377;ILE DE BATZ;ILE DE BATZ;Enez Glas;Enez Glas;;; ; ;2;48.71368689;-4.04856267
378;ILE DE BATZ;ILE DE BATZ;Enez Glas Rosko;Enez Glas Rosko;;; ; ;2;98742555;-3
379;ILE DE BATZ;ILE DE BATZ;Enez Ledanet;Enez Ledanet;;; ; ;2;48.7291075;-4.004698333
380;ILE DE BATZ;ILE DE BATZ;Enez Vey;Enez Vey;;; ; ;2;48.74466707;-3.981499192
381;ILE DE BATZ;ILE DE BATZ;Golc'hedeg;Golc'hedeg;;; ; ;2;76809334;-4
382;ILE DE BATZ;ILE DE BATZ;Île Keffen canot de sauvetage idb;Île Keffen canot de sauvetage idb;;; ; ;2;48.70724909;-4.017386678
383;ILE DE BATZ;ILE DE BATZ;Îlot 10 / Anse de Lannou Bihan;Îlot 10 / Anse de Lannou Bihan;;; ; ;2;48.74072628;-4.030907113
384;ILE DE BATZ;ILE DE BATZ;Îlot Ouest Penn Leog;Îlot Ouest Penn Leog;;; ; ;2;48.73850041;-3.99870684
385;ILE DE BATZ;ILE DE BATZ;Kernok;Kernok;;; ; ;2;48.74042622;-4.011997173
386;ILE DE BATZ;ILE DE BATZ;Kilvic'hi Bras;Kilvic'hi Bras;;; ; ;2;48.72095336;-4.042710384
387;ILE DE BATZ;ILE DE BATZ;Kloc'h Gwenn;Kloc'h Gwenn;;; ; ;2;48.71694431;-4.050001771
388;ILE DE BATZ;ILE DE BATZ;Penn ar C'hleguer pointe SE Batz;Penn ar C'hleguer pointe SE Batz;;; ; ;2;48.74121275;-3.989753332
389;ILE DE BATZ;ILE DE BATZ;Pil An Ugent Van;Pil An Ugent Van;;; ; ;2;48.71479226;-4.050889242
390;ILE DE BATZ;ILE DE BATZ;Pil Kolaz;Pil Kolaz;;; ; ;2;48.72134096;-4.046522687
391;ILE DE BATZ;ILE DE BATZ;Propriété Pointe Est Île Aux Moutons;Propriété Pointe Est Île Aux Moutons;;; ; ;2;48.74076998;-4.005723387
392;ILE DE BATZ;ILE DE BATZ;Rec'Hier Don;Rec'Hier Don;;; ; ;2;48.72221667;-4.052323488
393;ILE DE BATZ;ILE DE BATZ;Roc'h Ar Bleiz;Roc'h Ar Bleiz;;; ; ;2;48.7312945;-4.003549457
394;ILE DE BATZ;ILE DE BATZ;Roc'h Ar Skoul Vras;Roc'h Ar Skoul Vras;;; ; ;2;48.7312945;-4.003549457
395;ILE DE BATZ;ILE DE BATZ;Roc'h Ar Louet;Roc'h Louet;;; ; ;2;48.71574911;-4.042016624
396;ILE DE BATZ;ILE DE BATZ;Roc'h Radeneg Bihan;Roc'h Radeneg Bihan;;; ; ;2;48.72133704;-4.019344355
397;ILE DE BATZ;ILE DE BATZ;Roc'h Santeg Leton;Roc'h Santeg Leton;;; ; ;2;48.71395513;-4.05333971
398;ILE DE BATZ;ILE DE BATZ;Roc'h Santeg Vihan;Roc'h Santeg Vihan;;; ; ;2;48.71399196;-4.051707092
399;ILE DE BATZ;ILE DE BATZ;Roc'h Santeg Vras;Roc'h Santeg Vras;;; ; ;2;48.71521691;-4.054386781
400;ILE DE BATZ;ILE DE BATZ;Roche Saint-Jean;Roche Saint-Jean;;; ; ;2;48.71917389;-4.015447285
401;ILE DE BATZ;ILE DE BATZ;Roche Sud an Aered côte 11;Roche Sud an Aered côte 11;;; ; ;2;48.7192499;-4.036458259
402;ILE DE BATZ;ILE DE BATZ;Roscoff;Roscoff;;; ; ;2;48.71474295;-3.98655724
403;ILE DE BATZ;ILE DE BATZ;Sud An Drezol côte 14;Sud An Drezol côte 14;;; ; ;2;48.72603355;-4.020297125
